timestamp,epoch,train_loss,val_loss,train_r2,val_r2,lr
2025-12-26T12:36:29.259937,141,0.381852,0.464724,0.618148,0.532444,0.000117
2025-12-26T12:36:32.472674,142,0.380576,0.466627,0.619424,0.530511,0.000113
2025-12-26T12:36:35.679303,143,0.381628,0.463772,0.618372,0.533214,0.000110
2025-12-26T12:36:38.888277,144,0.379426,0.465682,0.620574,0.531085,0.000106
2025-12-26T12:36:46.583389,145,0.377809,0.472950,0.622191,0.524075,0.000103
2025-12-26T12:36:49.785392,146,0.377500,0.465810,0.622500,0.530957,0.000099
2025-12-26T12:36:52.982629,147,0.380415,0.467821,0.619585,0.529276,0.000096
2025-12-26T12:36:56.179319,148,0.378535,0.462103,0.621465,0.535054,0.000092
2025-12-26T12:36:59.445669,149,0.378218,0.465224,0.621782,0.531817,0.000089
2025-12-26T12:37:02.627131,150,0.379928,0.467563,0.620072,0.529591,0.000086
2025-12-26T12:37:05.837261,151,0.377770,0.465732,0.622230,0.531083,0.000082
2025-12-26T12:37:09.029933,152,0.376165,0.466293,0.623835,0.530488,0.000079
2025-12-26T12:37:12.220859,153,0.375736,0.465348,0.624264,0.531441,0.000076
2025-12-26T12:37:15.424844,154,0.376602,0.465417,0.623398,0.531562,0.000073
2025-12-26T12:37:18.607493,155,0.376115,0.466831,0.623885,0.529974,0.000070
2025-12-26T12:37:21.793240,156,0.373284,0.466452,0.626716,0.530398,0.000067
2025-12-26T12:37:24.967221,157,0.375208,0.462876,0.624792,0.534012,0.000064
2025-12-26T12:37:28.104280,158,0.375404,0.462992,0.624596,0.533878,0.000061
2025-12-26T12:37:31.228090,159,0.374283,0.464796,0.625717,0.532047,0.000058
2025-12-26T12:37:34.361078,160,0.376610,0.461127,0.623390,0.535529,0.000055
2025-12-26T12:37:37.509264,161,0.375417,0.465514,0.624583,0.531181,0.000053
2025-12-26T12:37:40.632329,162,0.375997,0.466089,0.624003,0.530717,0.000050
2025-12-26T12:37:43.793160,163,0.373462,0.464713,0.626538,0.532164,0.000048
2025-12-26T12:37:46.926915,164,0.374990,0.461718,0.625010,0.534942,0.000045
2025-12-26T12:37:50.047298,165,0.373320,0.463729,0.626680,0.533053,0.000043
2025-12-26T12:37:53.156643,166,0.374444,0.465774,0.625556,0.531008,0.000040
2025-12-26T12:37:56.269959,167,0.372313,0.463109,0.627687,0.533698,0.000038
2025-12-26T12:37:59.383908,168,0.371618,0.465654,0.628382,0.531142,0.000036
2025-12-26T12:38:02.495582,169,0.374384,0.464053,0.625616,0.532798,0.000033
2025-12-26T12:38:05.619638,170,0.373194,0.463960,0.626806,0.533065,0.000031
2025-12-26T12:38:08.759856,171,0.370569,0.465225,0.629431,0.531820,0.000029
2025-12-26T12:38:11.868758,172,0.369698,0.462737,0.630302,0.534195,0.000027
2025-12-26T12:38:14.977357,173,0.372441,0.462084,0.627559,0.534728,0.000025
2025-12-26T12:38:18.086687,174,0.369688,0.460626,0.630312,0.536133,0.000023
2025-12-26T12:38:21.203909,175,0.372307,0.464611,0.627693,0.532178,0.000021
2025-12-26T12:38:24.340128,176,0.374029,0.464654,0.625971,0.532080,0.000020
2025-12-26T12:38:27.457154,177,0.370177,0.462542,0.629823,0.534265,0.000018
2025-12-26T12:38:30.562586,178,0.372528,0.464038,0.627472,0.532843,0.000016
2025-12-26T12:38:33.666729,179,0.370237,0.465166,0.629763,0.531677,0.000015
2025-12-26T12:38:36.778024,180,0.369403,0.463028,0.630597,0.533858,0.000013
2025-12-26T12:38:39.886972,181,0.371299,0.461827,0.628701,0.535006,0.000012
2025-12-26T12:38:42.993519,182,0.369899,0.461997,0.630101,0.534775,0.000011
2025-12-26T12:38:46.099396,183,0.372728,0.462337,0.627272,0.534438,0.000010
2025-12-26T12:38:49.211529,184,0.370509,0.462386,0.629491,0.534403,0.000008
2025-12-26T12:38:52.316753,185,0.368287,0.462178,0.631713,0.534629,0.000007
2025-12-26T12:38:55.435480,186,0.373128,0.462317,0.626872,0.534510,0.000006
2025-12-26T12:38:58.572566,187,0.368977,0.461594,0.631023,0.535240,0.000005
2025-12-26T12:39:01.689216,188,0.367428,0.462592,0.632572,0.534237,0.000005
2025-12-26T12:39:04.799537,189,0.369465,0.462625,0.630535,0.534238,0.000004
2025-12-26T12:39:07.920893,190,0.371347,0.462618,0.628653,0.534256,0.000003
2025-12-26T12:39:11.071461,191,0.368669,0.462886,0.631331,0.533977,0.000002
2025-12-26T12:39:14.182868,192,0.369104,0.463011,0.630896,0.533843,0.000002
2025-12-26T12:39:17.323710,193,0.369268,0.462867,0.630732,0.533987,0.000001
2025-12-26T12:39:20.447241,194,0.367948,0.462963,0.632052,0.533900,0.000001
2025-12-26T12:39:23.613694,195,0.367288,0.463216,0.632712,0.533629,0.000001
2025-12-26T12:39:26.753000,196,0.366944,0.463047,0.633056,0.533798,0.000000
2025-12-26T12:39:29.911670,197,0.369719,0.462937,0.630281,0.533913,0.000000
2025-12-26T12:39:33.224030,198,0.368712,0.462788,0.631288,0.534065,0.000000
2025-12-26T12:39:36.970384,199,0.371652,0.462882,0.628348,0.533974,0.000000
